image_id,mean_red,mean_green,mean_blue,mean_grayscale,std_red,std_green,std_blue,std_grayscale,median_red,median_green,median_blue,median_grayscale,mode_red,mode_green,mode_blue,mode_grayscale,min_red,min_green,min_blue,min_grayscale,max_red,max_green,max_blue,max_grayscale,range_red,range_green,range_blue,range_grayscale,skewness_red,skewness_green,skewness_blue,skewness_grayscale,kurtosis_red,kurtosis_green,kurtosis_blue,kurtosis_grayscale,entropy_red,entropy_green,entropy_blue,entropy_grayscale,quantile_0.25_red,quantile_0.25_green,quantile_0.25_blue,quantile_0.25_grayscale,quantile_0.75_red,quantile_0.75_green,quantile_0.75_blue,quantile_0.75_grayscale,iqr_red,iqr_green,iqr_blue,iqr_grayscale,mean_histogram,std_histogram,median_histogram,mode_histogram,min_histogram,max_histogram,range_histogram,skewness_histogram,kurtosis_histogram,uniformity_histogram,entropy_histogram,R_histogram,contrast_coocurrence_matrix,dissimilarity_coocurrence_matrix,homogeneity_coocurrence_matrix,energy_coocurrence_matrix,correlation_coocurrence_matrix,has_blue_color,label
..\data\train\pools\img1504.jpg,60.3276,72.8724,60.9312,64.4256,40.7225082508433,49.0876615682597,49.7008095161437,45.64234508260942,61.0,79.0,56.0,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,234.0,255.0,229.0,202.0,234.0,255.0,229.0,0.5422717174012498,0.5135556966558419,1.4873929225782885,0.8055846264157948,0.4734470984475747,0.460211206043053,2.7603294123713296,0.9424322269879708,0.8482886528124118,0.8440047927500736,0.8278039887312475,0.8363588216252801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31271091703056764,0.21317499962200814,73.0,0.0,9.0,0.0,-9.0,-0.026407598340794793,0.007877600068778006,0.03940003174920387,0.8774895338325936,0.00013481914634083658,513.8510204081632,12.95795918367347,0.23403721463573685,0.13293000917253,0.8757985670402293,1,pools
..\data\train\no_pools\img847.jpg,77.9236,100.6404,61.7072,79.7608,43.940243092636614,45.90280043570326,41.453027249647285,25.311712375104136,77.0,101.0,61.0,80.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,6.0,239.0,255.0,234.0,180.0,239.0,255.0,234.0,174.0,0.239960400311486,0.0771688881804394,0.40947265623866946,0.046444073906052964,-0.2991097047753808,-0.2657827014325047,-0.11686911862217375,-0.13807274727962904,0.9464865673003402,0.9513110622386821,0.922096060562438,0.9348488604641236,0.0,0.0,0.0,23.169270833333332,0.0,12.71484375,0.0,37.38822115384615,0.0,12.71484375,0.0,14.218950320512821,0.620832183908046,0.2988281182145687,108.0,108.0,2.0,108.0,106.0,-0.32422753424434947,0.19589602487480584,0.024856751063548687,1.121485507174114,6.40631172157402e-05,1181.7648979591838,27.495510204081633,0.037217300209950385,0.01838321310185885,0.07254415606612974,1,no_pools
..\data\train\pools\img1168.jpg,142.55,140.4192,127.604,136.5304,66.38549465056354,66.63152010392679,71.41870892140238,66.22108633841641,158.0,146.0,118.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,255.0,255.0,254.0,254.0,255.0,255.0,254.0,-0.464323595556961,-0.292774797093985,0.0277494323233012,-0.29193007598725645,-0.7838083444098323,-0.7759678123072202,-1.1315442609033997,-0.8020908224165324,0.9698074232974158,0.9721846259272368,0.9752959244409964,0.9718108714135795,0.0,0.0,0.0,0.0,12.103515625,10.83984375,7.1875,10.01953125,12.103515625,10.83984375,7.1875,10.01953125,0.5399464566929134,0.2613253366793144,145.0,0.0,4.0,0.0,-4.0,-0.15409787200330158,0.08240357409006312,0.0052750608618017236,0.976652007975932,5.105649423464698e-06,879.0200000000001,18.88122448979592,0.09608493280033213,0.019076993870288644,0.897113317595627,1,pools
..\data\train\pools\img177.jpg,133.342,111.9428,97.0876,113.7988,50.07278937706587,41.79912353339481,44.24830760876624,43.47119412392533,143.5,115.0,96.5,120.0,176.0,122.0,102.0,129.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,-0.44353571676354175,0.07725917936855019,0.79027741249012,-0.04327003932128274,-0.3797589541329547,1.1370214093875468,1.923793569195845,0.6265433597362047,0.9436382934027926,0.9149641888414125,0.9058236387123374,0.9232579187257464,9.0625,5.52734375,0.0,6.025390625,29.70703125,23.4814453125,17.080078125,23.96484375,20.64453125,17.9541015625,17.080078125,17.939453125,0.4462698039215686,0.17015095100806976,120.0,129.0,9.0,129.0,120.0,-0.0844880778231828,0.03703315622885515,0.0081241459254133,0.9146843961450712,1.635597699889413e-05,728.4020408163266,17.247755102040816,0.09628883709060407,0.019876754792752565,0.8062959107504297,1,pools
..\data\train\pools\img134.jpg,69.1608,75.8452,73.4388,72.5008,44.13315016356752,50.718545296173474,54.47990321724149,48.95650722181883,56.0,61.0,55.0,57.0,48.0,50.0,55.0,47.0,0.0,0.0,0.0,0.0,213.0,239.0,255.0,230.0,213.0,239.0,255.0,230.0,1.2655054521786846,1.394520047808457,1.5620233806681239,1.3334200372021774,1.4079631879104646,1.395996210677282,1.9658339060027643,1.147078171176119,0.916254305263048,0.9139525431241828,0.9087403049328874,0.9146739862007824,0.07919034090909091,1.58203125,0.0,1.8643465909090908,9.26953125,9.69921875,9.55078125,10.104166666666666,9.190340909090908,8.1171875,9.55078125,8.239820075757574,0.3486852173913043,0.22769307560691052,63.0,52.0,9.0,52.0,43.0,-0.04294060568859936,0.014522165308611532,0.012172203215122874,0.9636742286136055,2.8643256666960326e-05,316.50979591836733,11.246122448979591,0.12461455673480455,0.0223429779361897,0.9340564933209952,1,pools
..\data\train\pools\img1105.jpg,102.7488,115.422,106.6072,107.9164,58.20011081226564,65.16109817981892,68.6288576923731,62.97261477054928,92.0,101.0,92.0,94.0,56.0,71.0,60.0,65.0,0.0,1.0,0.0,0.0,255.0,255.0,255.0,254.0,255.0,254.0,255.0,254.0,0.47402717002562994,0.6140536174629184,0.636785967789156,0.5425499805029009,-0.5871057173784604,-0.5624258858736764,-0.600878410338967,-0.6925630968182923,0.95943582081268,0.9652186585332068,0.9682556909368548,0.9669925105260622,6.341145833333333,10.5640625,2.1484375,7.341796875,17.26171875,21.700520833333332,11.6162109375,17.4609375,10.920572916666668,11.136458333333332,9.4677734375,10.119140625,0.4262818897637795,0.2485838120776638,94.0,65.0,127.0,65.0,-62.0,-0.0751695171010021,0.031643180708409074,0.005405084545849093,0.9724931762328128,5.613548994976014e-06,1044.608163265306,22.622040816326532,0.06348867706103112,0.016873491109056643,0.8690975303133099,1,pools
..\data\train\pools\img520.jpg,122.9812,129.2684,124.698,125.3204,45.53970626343565,56.116596131982206,65.34119983593811,54.31195949180991,116.0,109.0,102.0,108.0,106.0,99.0,255.0,89.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,252.0,255.0,255.0,255.0,252.0,0.2449638574079889,0.39066367717622985,0.46258287077174154,0.321762219705607,0.020935014021019605,-0.8075556307093277,-1.0427521333358083,-0.8170595655852373,0.9385140674948048,0.9363818767915141,0.9485137625454123,0.946181507331821,14.9658203125,15.9619140625,8.06640625,13.859375,38.5078125,40.9375,31.69921875,37.9453125,23.5419921875,24.9755859375,23.6328125,24.0859375,0.5032492063492062,0.21720182459538012,109.0,90.0,7.0,90.0,83.0,-0.12431756220988964,0.06172725549076149,0.006908607306626353,0.949281392144584,1.1239581405364518e-05,749.2379591836735,18.422448979591838,0.0797950223407839,0.018310569841761593,0.8731496682177406,1,pools
..\data\train\no_pools\img1399.jpg,55.972,79.3968,57.9812,64.1308,9.284396372408924,9.104995868203346,10.152479823176208,9.36141502979117,55.0,78.0,56.0,62.0,53.0,77.0,53.0,61.0,27.0,54.0,33.0,38.0,112.0,136.0,115.0,120.0,85.0,82.0,82.0,82.0,1.2008750106798431,1.2815185787762262,1.474907637323541,1.3754197397498804,3.309874017253505,3.5310904641318963,3.4461521482576023,3.5755265171232775,0.8318859739493025,0.8359330925876904,0.8302901737542417,0.8299681825363052,41.674479166666664,65.64272836538461,43.851236979166664,50.56670673076923,45.69384765625,69.4376370614035,47.46360294117647,53.67023689516129,4.019368489583336,3.7949086960188936,3.612365962009804,3.1035301643920548,0.9889268292682927,1.204676063003776,74.0,71.0,1.0,71.0,70.0,-2.0774446493581746,1.831881894732894,0.37524798591314695,1.3375348081783207,0.0013153589974845836,57.22,5.355510204081633,0.19673352237662609,0.04978253416649576,0.6723893122390958,0,no_pools
..\data\train\pools\img324.jpg,77.0592,89.1968,84.3028,83.1932,46.38744329406397,46.53376913339387,56.281747593336156,48.010514200120795,70.0,85.0,67.0,73.0,69.0,86.0,63.0,71.0,0.0,0.0,3.0,3.0,255.0,255.0,255.0,254.0,255.0,255.0,252.0,251.0,1.8261880527517207,1.5060050817221688,1.3694603675539732,1.5273072557161562,4.243119973957642,3.4580240185322477,1.1067478850568682,2.8927939205756887,0.8972315683083967,0.9077586380605354,0.9157874517494791,0.9110488993712998,6.07421875,12.5,14.890625,12.640625,19.637920673076923,23.765625,20.848958333333332,21.07666015625,13.563701923076923,11.265625,5.958333333333332,8.43603515625,0.3238613545816733,0.19308880713450172,71.0,69.0,2.0,69.0,67.0,-0.03160629715657612,0.009936216238188961,0.010096794410247457,0.9009343246256771,2.356728381069928e-05,351.4351020408164,11.962448979591839,0.12381643455921448,0.02244526870998779,0.9238089096421591,1,pools
..\data\train\pools\img292.jpg,118.738,127.06,112.8448,119.2116,61.18685934087482,68.41852088433365,71.07688170537591,65.76859148134464,108.0,105.0,88.0,101.0,52.0,98.0,0.0,89.0,0.0,0.0,0.0,1.0,255.0,255.0,255.0,251.0,255.0,255.0,255.0,250.0,0.3183029008654516,0.2249222663006038,0.30015907736171404,0.22532904336129875,-0.9231661304998178,-1.3132217782610909,-1.3651398577021785,-1.2697573372501387,0.9729982297141374,0.9637840497042535,0.9562020787589921,0.9664919843926699,9.23828125,12.317708333333334,0.0,6.631510416666667,24.228515625,22.098214285714285,10.72265625,19.9453125,14.990234375,9.78050595238095,10.72265625,13.313802083333332,0.482248,0.2664199700662396,102.0,90.0,42.0,90.0,48.0,-0.11091742790484627,0.052875657007583156,0.005707273338879999,0.9810753209391194,6.2939968653585865e-06,828.0571428571429,18.703673469387756,0.08400085547684052,0.017515388605000272,0.9054680367162575,1,pools
..\data\train\pools\img794.jpg,80.2044,96.8536,91.5852,89.216,36.911898090453164,53.042920046317214,66.85566797931197,50.8502639521173,74.0,79.0,64.0,73.0,71.0,74.0,56.0,65.0,0.0,0.0,0.0,0.0,255.0,254.0,255.0,254.0,255.0,254.0,255.0,254.0,0.720468955286264,1.0738907829221473,1.2475633631211411,1.0178187962049547,1.3902567160144388,0.27956706291204325,0.2906660280478093,0.18226405363431608,0.9185699073503312,0.8974018861311045,0.9048237555181032,0.9050550965232017,1.15234375,5.75390625,1.5104166666666665,3.6109375,16.22314453125,20.734375,11.0302734375,15.9482421875,15.07080078125,14.98046875,9.519856770833334,12.3373046875,0.351992125984252,0.20079081924127376,73.0,65.0,127.0,65.0,-62.0,-0.04022208175946486,0.013755847805842528,0.01047503304606609,0.8865720427161097,2.541742077455389e-05,563.5673469387756,14.78938775510204,0.11806729026258206,0.022902651489099552,0.8924367645878334,1,pools
..\data\train\no_pools\img1032.jpg,109.4904,112.3248,99.194,106.7092,72.21232240995992,68.10957718970218,63.26451425562358,67.6182507564341,80.0,89.0,75.0,80.0,67.0,67.0,65.0,66.0,0.0,1.0,0.0,0.0,255.0,255.0,251.0,253.0,255.0,254.0,251.0,253.0,0.7017829270873025,0.6889375996119537,0.6504369520131097,0.6858972727761088,-0.7801139281776681,-0.7079703579332182,-0.683812498077566,-0.730379136432171,0.9513478933711103,0.9542725853759603,0.9526530061580675,0.9518464608689102,3.40625,9.482421875,0.08138020833333333,6.036458333333333,13.133370535714286,17.96484375,9.395182291666666,13.376775568181818,9.727120535714286,8.482421875,9.313802083333332,7.340317234848485,0.42446324110671935,0.26868350027373633,80.0,66.0,85.0,66.0,-19.0,-0.07386564540945822,0.030877417076025065,0.006651296341451984,0.9582468600005081,1.0358715986424905e-05,1054.9902040816328,20.978775510204084,0.07596925525412826,0.018228500141520495,0.8851369824525646,1,no_pools
..\data\train\pools\img1552.jpg,100.03,90.8444,77.714,89.1872,29.68166268927669,28.077595848647725,31.188437023999775,28.584026241241805,99.0,90.0,74.0,88.0,103.0,90.0,76.0,88.0,0.0,0.0,0.0,0.0,255.0,253.0,241.0,249.0,255.0,253.0,241.0,249.0,1.4549928963263727,2.130262196545327,2.2830148915289588,2.072106477049804,7.045025089094388,9.95702923468022,8.036747933820688,9.15409662404492,0.8740801340691519,0.8384060634577902,0.8379542434628451,0.8413301619387609,30.927734375,27.32421875,18.375,26.9453125,45.537109375,45.33897569444444,33.751302083333336,43.3095703125,14.609375,18.014756944444443,15.376302083333336,16.3642578125,0.3662104417670683,0.11677905220543665,90.0,90.0,1.0,90.0,89.0,-0.04387789623006912,0.015354848289892337,0.01746358248415348,0.8125101462095358,5.208563390757259e-05,275.92326530612246,11.167346938775513,0.11888625418292606,0.02638105412336143,0.8245900841264686,1,pools
..\data\train\no_pools\img944.jpg,111.4336,107.8768,95.3596,104.5484,53.815402916265526,51.56045017026131,46.71923680712261,50.3410971020696,100.0,98.0,84.0,94.0,72.0,68.0,68.0,70.0,0.0,0.0,0.0,0.0,255.0,255.0,251.0,253.0,255.0,255.0,251.0,253.0,0.6504972026386312,0.6320895819665863,0.663822358840833,0.6574552864705894,-0.5178184527083083,-0.37576646857817453,0.05941193211402851,-0.3188179778170288,0.9187438233783954,0.9190925729821398,0.9219008912384847,0.9191307542326395,13.463541666666666,11.97265625,3.798828125,10.9296875,30.5390625,26.082589285714285,16.421875,25.018229166666668,17.075520833333336,14.109933035714285,12.623046875,14.088541666666668,0.4162197628458498,0.20046651437562732,95.0,70.0,2.0,70.0,68.0,-0.06847424090697805,0.02791573502195719,0.008904434853848679,0.9184460792778609,1.915977850042161e-05,1030.4791836734694,19.739591836734697,0.09996187616970806,0.020908160775290934,0.7983943179098193,1,no_pools
..\data\train\pools\img621.jpg,94.4776,88.8028,77.4144,86.5716,33.78923938534278,29.530579272340727,33.80601533218608,30.716237944123304,103.0,91.0,74.0,90.0,106.0,95.0,74.0,91.0,0.0,4.0,0.0,4.0,213.0,210.0,212.0,204.0,213.0,206.0,212.0,200.0,-0.39677617682862193,0.3110098503219881,0.8126924439813648,0.1264520658000998,-0.01827868671103161,1.381328202111007,1.048041033871713,0.7304471970596147,0.9173011086089633,0.8814163253992813,0.8991368053817534,0.8992080875763186,16.737413194444443,20.639322916666668,8.11328125,16.760416666666668,26.76201923076923,31.1787109375,21.747395833333332,28.360795454545453,10.024606036324787,10.539388020833332,13.634114583333332,11.600378787878785,0.526066,0.21709523373667144,110.0,111.0,2.0,111.0,109.0,-0.16872664672733906,0.0859637404896364,0.022292725760000003,1.0126614431990193,6.207710619365869e-05,386.6126530612245,12.264081632653062,0.12763242558585422,0.026527472341668443,0.7869926909689478,1,pools
..\data\train\pools\img34.jpg,124.1516,128.9108,120.5952,124.2092,37.44903493335976,41.75469845849686,55.0099348932536,43.751834651360625,131.0,132.5,120.0,129.0,88.0,90.0,67.0,82.0,3.0,24.0,0.0,9.0,227.0,240.0,255.0,235.0,224.0,216.0,255.0,226.0,-0.432836227884967,-0.059121129683591934,0.15969600322494365,-0.13836928747123173,-0.41883885216353445,-0.9277314763107274,-1.079586587488812,-0.976981602988312,0.9358249148372987,0.9412568292530079,0.9530440671309952,0.9362240895196297,35.458333333333336,43.354166666666664,23.0078125,34.451171875,47.729166666666664,54.24107142857143,32.65869140625,44.834375,12.270833333333329,10.886904761904766,9.65087890625,10.383203125000001,0.5752283185840708,0.2181860482568726,135.0,82.0,2.0,82.0,80.0,-0.2054930248903662,0.11634283630506773,0.010386806747591824,0.994408040236106,2.0994356001335923e-05,95.62775510204081,7.383673469387755,0.15145032401941053,0.022904469953629714,0.97481073170319,0,pools
..\data\train\pools\img721.jpg,128.7752,133.7556,122.8732,128.1552,59.74799632590201,59.55668114191723,64.69214729594312,60.13891180392276,117.0,117.0,105.0,114.0,79.0,82.0,64.0,73.0,0.0,4.0,0.0,1.0,255.0,255.0,255.0,248.0,255.0,251.0,255.0,247.0,0.2530010599047228,0.29551465088512135,0.3456009569778493,0.23697928642405033,-1.260805010211806,-1.4327977385355497,-1.3386734540939105,-1.4526483966282266,0.9563312440351085,0.9378617540538573,0.9506539855694289,0.9420514718464768,27.666015625,40.765625,27.4169921875,33.5419921875,39.57421875,51.159375,37.0703125,43.30029296875,11.908203125,10.393749999999997,9.6533203125,9.75830078125,0.5314574898785425,0.24863422834835008,117.0,74.0,1.0,74.0,73.0,-0.1488553586691464,0.07796703893690735,0.008096906253175763,0.947741322483067,1.523728359786869e-05,549.0155102040814,13.927346938775505,0.12291716013405302,0.02092807141762329,0.9243295608926494,0,pools
..\data\train\pools\img143.jpg,99.402,96.5096,88.1428,94.3504,45.306295324159976,45.37570614150264,47.205618396118915,45.29649456459075,98.0,94.0,79.0,90.0,103.0,95.0,79.0,91.0,0.0,0.0,0.0,0.0,246.0,244.0,255.0,245.0,246.0,244.0,255.0,245.0,0.6980112733382617,0.8270810747936488,1.2917957741706148,0.9344259828115518,1.4217396254254062,1.5070979335717443,2.10544107068384,1.6154526665238658,0.8971394063679551,0.8874500375111454,0.8693489145838134,0.8848942241613196,2.0303819444444446,0.21986607142857142,0.0,0.6436011904761905,9.625,9.61328125,5.41015625,7.7734375,7.594618055555555,9.393415178571429,5.41015625,7.129836309523809,0.4003983673469388,0.18973888876248954,94.0,95.0,14.0,95.0,81.0,-0.06116319431905132,0.023771177916419427,0.012866608363848396,0.9027844237299446,3.359933485358457e-05,554.2395918367348,12.803673469387753,0.12477949689638193,0.0249414140693097,0.8663763200872735,1,pools
..\data\train\pools\img503.jpg,149.6748,150.936,142.2692,147.3236,50.09875292819173,46.269124737777354,52.98802064014092,48.24682044487491,167.0,168.0,158.0,166.0,197.0,188.0,178.0,183.0,0.0,2.0,5.0,2.0,255.0,253.0,255.0,254.0,255.0,251.0,250.0,252.0,-0.6194543935736718,-0.6312470762711556,-0.3315403156731507,-0.6681632145311671,-0.8546370966723478,-0.7404736296933496,-0.6725511912378872,-0.8130508405580477,0.9320050437614323,0.9114434808811079,0.9214609861857141,0.9056506206234629,31.243489583333332,42.6875,31.236979166666668,37.895833333333336,56.8505859375,64.01171875,49.893973214285715,56.76875,25.607096354166668,21.32421875,18.656994047619047,18.87291666666666,0.5838111111111111,0.19285758660518074,166.0,183.0,1.0,183.0,182.0,-0.1916928662004605,0.1099811446163755,0.010483778563869993,0.8927490424703456,2.520458517141222e-05,721.4077551020408,15.021632653061225,0.12515886722719258,0.023418756388213963,0.8433974691902864,1,pools
..\data\train\pools\img1493.jpg,93.8988,92.6008,78.6988,88.0548,28.295140193326485,27.41743677589136,30.11243063188357,27.771650958486426,89.0,88.0,73.0,83.0,89.0,89.0,73.0,81.0,0.0,14.0,7.0,11.0,204.0,230.0,249.0,225.0,204.0,216.0,242.0,214.0,1.2202144875322105,1.7446671387926833,2.202345396734415,1.7187376753253916,2.5006801867822785,4.429477977593488,7.20238842317004,4.212088640229012,0.8828058946861123,0.8465337762895965,0.8566347474688785,0.8583523534102566,41.496875,44.0859375,29.513020833333332,39.193359375,54.7265625,55.46875,39.55078125,51.72265625,13.229687499999997,11.3828125,10.037760416666668,12.529296875,0.42832897196261677,0.16149904785056873,86.0,83.0,1.0,83.0,82.0,-0.08200429548382862,0.033608609746558375,0.023148993526072144,0.9187719882092104,6.858508351803572e-05,225.96163265306126,9.669387755102042,0.12729771340211285,0.027468508340230596,0.8542508169582895,1,pools
..\data\train\pools\img1308.jpg,98.108,96.2688,88.0864,93.8236,42.952330972835455,49.6944236968294,51.732115122426606,46.96168313678716,106.0,91.0,79.0,92.0,108.0,87.0,0.0,93.0,0.0,0.0,0.0,0.0,251.0,255.0,253.0,246.0,251.0,255.0,253.0,246.0,-0.09465967939934002,0.8106445259645878,0.9650275123627274,0.5497101186174548,0.28116031444345735,0.8868533079504846,0.9005208364984174,0.557529162374633,0.9234997265956701,0.9209860943102973,0.9206114705835925,0.9260509593944688,3.3701171875,1.015625,0.0,2.0510416666666664,11.029296875,9.84375,2.45703125,8.2734375,7.6591796875,8.828125,2.45703125,6.222395833333334,0.39485040650406505,0.19528953898008797,95.0,96.0,25.0,96.0,71.0,-0.05979247749424409,0.023085531620692767,0.009455135033379601,0.9391096383036097,2.0409149192879283e-05,773.8355102040819,17.817551020408168,0.08650559211862421,0.020240124519538678,0.826781495518772,1,pools
..\data\train\pools\img1063.jpg,102.0528,99.8772,89.662,96.8572,40.24037291278499,36.90960471422039,41.38717381025189,37.85207006439674,106.0,99.0,85.0,95.0,113.0,107.0,88.0,94.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,253.0,255.0,255.0,255.0,253.0,0.250952038849625,0.6158282507860708,1.2076471082480358,0.6940348897115283,0.8374594339053916,2.018240954351181,2.816550921524981,1.948837779161857,0.9228130919017985,0.8945889283104818,0.893975278474282,0.8983335031027416,8.984375,10.234375,2.08984375,8.2265625,22.667410714285715,27.32421875,20.302734375,23.609375,13.683035714285715,17.08984375,18.212890625,15.3828125,0.38570118577075096,0.1506131089644372,96.0,95.0,6.0,95.0,89.0,-0.05350559084639844,0.020093835756224237,0.01058617979846584,0.8871265510402739,2.5728799806334912e-05,723.6297959183673,18.579183673469387,0.0701032587882252,0.02004783949427398,0.7478086861128553,1,pools
..\data\train\pools\img356.jpg,99.284,95.8608,84.3704,92.846,45.59514167101578,38.92870179392064,42.234673005008574,40.73501545353825,92.0,90.0,75.0,85.0,93.0,87.0,68.0,82.0,0.0,0.0,0.0,0.0,223.0,231.0,255.0,226.0,223.0,231.0,255.0,226.0,0.21417294674211745,0.29601474847022907,1.0508993087773808,0.3487442493770316,-0.6039753247539834,0.21239679117446997,2.1285025539460456,-0.06846621531916064,0.9543922447834119,0.932318997024392,0.9173446529666758,0.9378252235813734,3.2955729166666665,6.17041015625,1.00830078125,3.9497767857142856,18.742838541666668,23.177734375,14.326171875,20.95703125,15.447265625000002,17.00732421875,13.31787109375,17.007254464285715,0.46317168141592924,0.20029394309464757,96.0,92.0,8.0,92.0,84.0,-0.10578064884198332,0.04800858620003257,0.010833944058266114,0.9970754778748078,2.27409097324216e-05,429.805306122449,13.837142857142855,0.10309035201243676,0.02066370621852594,0.8706789552835049,1,pools
..\data\train\no_pools\img257.jpg,58.0504,97.9604,132.6496,95.9112,11.845330718895104,11.631183595834088,12.846338771805764,11.659027170394623,57.0,97.0,131.0,95.0,58.0,96.0,132.0,93.0,0.0,48.0,80.0,43.0,164.0,217.0,255.0,209.0,164.0,169.0,175.0,166.0,2.166980269753061,2.9403408561425413,2.6809065276690456,2.873023712192169,14.539788721006282,20.169297902746354,16.892111998178493,19.472224701108935,0.7887604353774171,0.7700347645656529,0.8112256409390364,0.7777997543001887,35.428125,78.19140625,112.32421875,76.10625,42.401620370370374,83.24662642045455,116.72960069444444,81.66119791666667,6.973495370370372,5.055220170454547,4.405381944444443,5.554947916666663,0.48860963855421685,0.23045515489070142,80.0,77.0,1.0,77.0,76.0,-0.12411550587361221,0.05413007287079051,0.09099962323704457,0.8690987987107454,0.00031907569921030277,49.65551020408164,4.659591836734694,0.23421608261427843,0.052866991439272065,0.8040239145723816,0,no_pools
..\data\train\pools\img1537.jpg,121.9212,115.9056,106.1732,114.3312,31.14167289276541,29.99813141914009,35.6417844918012,30.326923789926333,125.0,116.0,102.0,114.0,153.0,144.0,142.0,103.0,0.0,0.0,0.0,1.0,220.0,209.0,255.0,206.0,220.0,209.0,255.0,205.0,-0.8571314894606766,-0.6672124184444219,0.43167360382409786,-0.5289444781107158,1.4207787141606714,0.9056550604579421,1.5474260941670686,0.6468803507196594,0.9040619804978138,0.9088265694123174,0.9116696783470594,0.9064243130014993,22.421875,24.337890625,15.638020833333334,27.4609375,51.6796875,54.840625,44.28515625,55.078125,29.2578125,30.502734375000003,28.647135416666664,27.6171875,0.6879629268292684,0.22546033590931636,141.0,127.0,3.0,127.0,124.0,-0.3832825683588286,0.2585818104256351,0.016821629213087448,1.0111255032371291,4.1912372488184246e-05,426.85346938775496,13.827346938775507,0.09937493676866042,0.021698014465309404,0.7659930823173811,1,pools
..\data\train\pools\img378.jpg,101.5756,95.736,85.0848,93.8368,23.999339254237814,23.756563387830322,31.50762461627344,24.1417100835877,107.0,96.0,80.0,94.0,106.0,95.0,80.0,97.0,0.0,5.0,6.0,5.0,184.0,197.0,235.0,198.0,184.0,192.0,229.0,193.0,-0.835689473150523,0.3343461975931411,1.9585705524821562,0.41683655477616727,1.3412427601260912,1.769905453325876,5.320514395162528,1.8058948711416134,0.87719282574632,0.8757003280465653,0.8628113375492291,0.8733624182867857,38.34375,43.666666666666664,33.5421875,39.720052083333336,52.4296875,53.28125,41.90805288461539,50.3740234375,14.0859375,9.614583333333336,8.36586538461539,10.653971354166664,0.6080352331606218,0.22461786626407604,118.0,122.0,1.0,122.0,121.0,-0.26732297734036986,0.15691723906996374,0.029298422220193826,0.9939903552369015,8.759293031268545e-05,218.50326530612244,9.459999999999997,0.1501661424037715,0.030028446876657476,0.8132149626667737,0,pools
..\data\train\pools\img1028.jpg,95.158,98.7596,88.4528,93.7924,50.829914774667884,50.68277229828692,54.94474107828701,47.52456735457988,88.0,92.0,80.0,85.0,72.0,79.0,0.0,67.0,0.0,0.0,0.0,3.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,252.0,0.7189880772442365,0.6514514074240771,0.763373155064883,0.9460486130774276,0.3908093327718527,0.28781454556521435,0.24140874846452665,0.6121302790459047,0.9504923632799787,0.9460643413413021,0.9485190523829345,0.9357828612939209,0.0,0.0,0.0,14.103125,13.994140625,14.970703125,4.19921875,24.823660714285715,13.994140625,14.970703125,4.19921875,10.720535714285715,0.3639873015873015,0.19020505937548804,83.0,65.0,1.0,65.0,64.0,-0.046045808975491,0.01642108663248235,0.007597816840513982,0.9330780302797248,1.3931738380712488e-05,1208.350612244898,25.880408163265308,0.039467042243097446,0.01676204832520904,0.7317481169401913,1,pools
..\data\train\no_pools\img180.jpg,56.3,80.0716,73.0824,69.478,15.628038904481906,16.586141005068058,21.521663742378284,17.742218463315123,58.0,82.0,76.0,71.0,59.0,80.0,90.0,85.0,0.0,10.0,0.0,3.0,98.0,125.0,126.0,116.0,98.0,115.0,126.0,113.0,-0.43339423960599166,-0.5416215340104145,-0.39781720894786554,-0.4470831513246015,0.11595163265721231,0.3356651224427951,-0.45796942510619676,-0.040212157717681496,0.9130511124080894,0.9036658800054066,0.9320815469934852,0.9126670983228514,22.609375,43.274739583333336,28.084735576923077,31.370442708333332,33.3193359375,53.19490131578947,38.54857336956522,41.7116268382353,10.7099609375,9.920161732456137,10.463837792642142,10.341184129901965,1.3283115044247789,1.1415231289103673,154.0,185.0,1.0,185.0,184.0,-4.878828072617452,6.301720895481649,0.08399447692379984,1.3976495114738334,0.00024972637830456,98.92081632653063,7.555918367346938,0.12885836824834032,0.027681474972317956,0.8437865431275549,0,no_pools
