image_id,feature_name,feature_value,label
..\data\datasets\yacine\original_splits\train\no_pools\img270.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img963.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1263.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img2.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1488.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1223.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1107.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1170.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img290.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img345.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img539.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img378.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img862.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1575.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1439.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img194.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img376.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img572.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1366.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img128.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1338.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img59.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1098.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img611.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img478.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img401.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1493.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img962.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img591.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img107.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img828.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1170.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img798.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1012.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1209.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img273.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img765.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1093.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img269.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img735.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1071.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img526.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img521.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img448.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1313.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img250.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img850.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img103.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1184.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img737.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img178.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1078.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img167.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img985.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img269.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img431.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1254.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img118.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1117.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img743.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img148.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img743.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1274.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img280.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1398.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1298.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1116.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1283.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img544.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img858.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img133.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1051.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img417.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img760.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img424.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1452.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img204.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img338.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img879.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img714.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1413.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1317.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img328.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1342.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1439.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img378.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img191.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1400.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img899.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img825.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1378.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1039.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1008.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img425.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img46.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1442.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img87.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img366.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1282.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img501.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img617.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img679.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1419.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img108.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1076.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img981.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img677.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img853.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img645.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img275.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img932.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1020.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img981.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img621.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img336.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img827.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img207.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img515.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img357.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img526.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1023.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img809.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img538.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img260.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img505.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img506.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img285.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img57.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1431.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img32.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1312.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img36.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img856.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img282.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img796.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img446.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img68.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1142.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img763.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img518.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img561.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img450.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img261.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1177.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img88.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1102.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img920.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img409.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1327.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1382.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img25.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1004.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img491.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img908.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1213.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img553.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1205.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img588.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1319.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img20.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img300.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img427.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img309.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1131.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1517.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1450.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img716.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1066.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1224.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img239.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1406.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img406.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1560.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1058.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1101.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img15.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1367.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img645.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img887.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img669.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1393.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1090.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1096.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1451.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img498.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img1528.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img5.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1418.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1573.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img799.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1278.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1336.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img788.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img124.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img354.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img0.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1252.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1384.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1082.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img289.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img27.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img259.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img807.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img577.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img927.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img688.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img425.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img537.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img995.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img834.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1242.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img979.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img713.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img135.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img598.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img963.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1125.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img235.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1356.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img57.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img404.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1028.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1105.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img344.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img93.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1000.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img455.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img508.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1287.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img365.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img718.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img783.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1346.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img228.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img929.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img55.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img975.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1546.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1107.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img26.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img967.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1067.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img125.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1565.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img659.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1052.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1234.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img31.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img231.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1113.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1019.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img476.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1219.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img234.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1513.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1128.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img696.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img752.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img520.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img459.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1004.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img523.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img864.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img745.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1396.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1157.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1228.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img624.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img672.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img682.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1276.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img139.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1270.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img116.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1141.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1481.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img278.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img156.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1429.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img570.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img307.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1350.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img201.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1540.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1486.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img722.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img806.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img612.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1167.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img134.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1368.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img654.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img386.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img900.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1176.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1440.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img609.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img844.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1197.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1525.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1429.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img99.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img458.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img542.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img407.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img675.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1522.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img242.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img982.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1340.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img695.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img838.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img904.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1204.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img230.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img307.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img250.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img930.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1220.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img984.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1460.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img472.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1277.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img60.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img40.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img750.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img820.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1292.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img706.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img240.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img469.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1164.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img786.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img182.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img528.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img619.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img758.jpg,has_blue,1,pools
